id,code,description,endTime,hour,iconCategory,latitude,longitude,magnitudeOfDelay,month,startTime,type
1cddc1e339182f58b3d5c329a3f840f5,101,Stationary traffic,2023-12-26T15:11:38Z,14,6,59.2788121426,18.0639709155,3,12,2023-12-26T14:07:30Z,Feature
41708d1c3464b66eeeca53719ddde3b7,115,Slow traffic,2023-12-26T15:15:38Z,13,6,59.2991379283,18.0269564311,1,12,2023-12-26T13:46:30Z,Feature
c8c3989bc3a19df479dda0589b1699a5,201,Accident,2023-12-26T15:17:39Z,13,1,59.2890286704,18.0601581554,0,12,2023-12-26T13:39:15Z,Feature
9691ae03e939862b3899572e6209195b,201,Accident,2023-12-26T15:17:39Z,13,1,59.2894886714,18.059716932,0,12,2023-12-26T13:39:15Z,Feature
fd5ff208bc02282b8dc7cf388dfc0132,101,Stationary traffic,2023-12-26T15:17:39Z,14,6,59.366800644,18.0203702669,3,12,2023-12-26T14:09:30Z,Feature
7062a135f947a08c8d09b4f6f50b7552,101,Stationary traffic,2023-12-26T15:19:39Z,14,6,59.3739272848,18.0010865252,3,12,2023-12-26T14:14:30Z,Feature
8ff99b77c797f8b824ef252238fdfd61,500,Lane closed,2023-12-26T15:21:39Z,13,7,59.3463099098,18.1113347034,0,12,2023-12-26T13:40:11Z,Feature
423989991d868084dda611b10893e485,115,Slow traffic,2023-12-26T15:21:39Z,14,6,59.3521517872,18.0889771502,1,12,2023-12-26T14:06:00Z,Feature
1584050f79be2f9ad276fa9dfe451685,101,Stationary traffic,2023-12-26T15:21:39Z,14,6,59.3641586809,18.0157541852,3,12,2023-12-26T14:06:30Z,Feature
97841d92d490e51d755571b1773a409e,211,Broken down vehicle,2023-12-26T15:21:39Z,14,14,59.2654399576,18.0979209761,0,12,2023-12-26T14:11:10Z,Feature
3b4332c99371682d529be30c35b4fc53,108,Queuing traffic,2023-12-26T15:23:39Z,12,6,59.3473975395,18.0310186367,2,12,2023-12-26T12:49:00Z,Feature
91896d5a706400a7ac78351ec3af9e1b,211,Broken down vehicle,2023-12-26T15:27:40Z,14,14,59.2739104143,18.0932834367,0,12,2023-12-26T14:11:10Z,Feature
00bfe6c07cde39b6dfc9f7035f80e610,115,Slow traffic,2023-12-26T15:27:40Z,14,6,59.3341058646,18.0688672881,1,12,2023-12-26T14:23:30Z,Feature
a11289bdae7f584d6441c2313056640c,101,Stationary traffic,2023-12-26T15:35:41Z,14,6,59.3361054513,18.0611183862,3,12,2023-12-26T14:23:00Z,Feature
419df7b8993e32e1497348472a6c950f,115,Slow traffic,2023-12-26T15:35:41Z,14,6,59.2740485279,18.0934618036,1,12,2023-12-26T14:30:00Z,Feature
0c669d26b82a420341b36859b87ccc3d,115,Slow traffic,2023-12-26T15:37:41Z,14,6,59.2961606415,18.0462629716,1,12,2023-12-26T14:28:00Z,Feature
2db932ec896605bcb403035bfa276c7c,101,Stationary traffic,2023-12-26T15:37:41Z,14,6,59.3750846536,18.0050843577,3,12,2023-12-26T14:30:00Z,Feature
6ef19e62edd551bb082a1b0951f06f50,101,Stationary traffic,2023-12-26T15:37:41Z,14,6,59.3625305702,18.0056690793,3,12,2023-12-26T14:33:30Z,Feature
61ee04d20c38d52feed9070ce98006fc,115,Slow traffic,2023-12-26T15:49:42Z,14,6,59.3519439168,18.1094960491,1,12,2023-12-26T14:31:00Z,Feature
acf5c358ca9c05f40fe56925848708b1,101,Stationary traffic,2023-12-26T15:49:42Z,14,6,59.3641586809,18.0157541852,3,12,2023-12-26T14:34:30Z,Feature
ccd188d0d778d7497bd7f45e1f4421a4,115,Slow traffic,2023-12-26T15:49:42Z,14,6,59.2961525955,18.0566310506,1,12,2023-12-26T14:42:00Z,Feature
50f09b4cfaa85d1cbd32bc7c64534986,101,Stationary traffic,2023-12-26T15:53:43Z,14,6,59.3499537232,18.0503680925,3,12,2023-12-26T14:48:30Z,Feature
58646fa0f766eb136a60d1d93ccf426e,101,Stationary traffic,2023-12-26T15:55:43Z,13,6,59.364097004,18.0198807637,3,12,2023-12-26T13:21:00Z,Feature
d557f3fadcee56ea45a8a8fde433badd,115,Slow traffic,2023-12-26T15:57:43Z,14,6,59.296153965,18.0577320974,1,12,2023-12-26T14:48:00Z,Feature
b82d95eae66ec3e790c62ef62a4e21e3,101,Stationary traffic,2023-12-26T15:57:43Z,14,6,59.3799260449,18.0299242954,3,12,2023-12-26T14:50:00Z,Feature
49bc79f4343c42eb92f287417b365b14,101,Stationary traffic,2023-12-26T16:01:43Z,13,6,59.3683858427,18.0102623622,3,12,2023-12-26T13:22:30Z,Feature
b0802969775048dc26bf0552437241b5,101,Stationary traffic,2023-12-26T16:01:43Z,14,6,59.3472151521,18.0611264329,3,12,2023-12-26T14:57:30Z,Feature
0fb0108fb27956b52760ce56fffbf51f,115,Slow traffic,2023-12-26T16:05:44Z,14,6,59.2740485279,18.0934618036,1,12,2023-12-26T14:58:00Z,Feature
93a429e6b05b4a96ba1691b6252832a3,115,Slow traffic,2023-12-26T16:05:44Z,15,6,59.3321277505,18.0596002559,1,12,2023-12-26T15:01:00Z,Feature
4b51640c9aeca10025474759475f228d,115,Slow traffic,2023-12-26T16:11:44Z,12,6,59.2544898715,17.870475016,1,12,2023-12-26T12:22:00Z,Feature
150936aec88ed26d9bbc221ca85e0e3f,115,Slow traffic,2023-12-26T16:15:45Z,15,6,59.2610854167,18.0969245355,1,12,2023-12-26T15:10:30Z,Feature
ff14c2117d03cb43c5360e395beed656,101,Stationary traffic,2023-12-26T16:17:45Z,13,6,59.3726062862,18.0070933322,3,12,2023-12-26T13:42:30Z,Feature
accbd3dc88e7ced1639c0b3506a7b8da,101,Stationary traffic,2023-12-26T16:17:45Z,14,6,59.3507114095,18.0237203459,3,12,2023-12-26T14:51:30Z,Feature
c5bbf6f0139ffa5cb9edc4944408aff2,101,Stationary traffic,2023-12-26T16:17:45Z,14,6,59.3363575768,18.0316958944,3,12,2023-12-26T14:55:30Z,Feature
d96341016519a6108683fb468959793c,101,Stationary traffic,2023-12-26T16:19:45Z,14,6,59.3328586444,18.071587048,3,12,2023-12-26T14:30:30Z,Feature
1315529e09c3d4fc6ea0f543f27aa96b,108,Queuing traffic,2023-12-26T16:19:45Z,14,6,59.3340321203,18.0678292732,2,12,2023-12-26T14:35:30Z,Feature
460fbad628318ca18ccf70d4f68017fb,101,Stationary traffic,2023-12-26T16:19:45Z,15,6,59.2599173053,18.1048088889,3,12,2023-12-26T15:15:00Z,Feature
800f3840bd2e44c33496b7ba29feb998,115,Slow traffic,2023-12-26T16:21:45Z,15,6,59.296145919,18.0681337039,1,12,2023-12-26T15:17:00Z,Feature
833bfefda905a930fcdfbc2ae544837e,101,Stationary traffic,2023-12-26T16:29:46Z,15,6,59.3325005528,18.0516354363,3,12,2023-12-26T15:13:00Z,Feature
9782392a1935638ddf2aba2bdac8579b,101,Stationary traffic,2023-12-26T16:31:46Z,15,6,59.3065032705,18.0124429981,3,12,2023-12-26T15:25:30Z,Feature
975687a036be0f532bd2bb39602eadc8,500,Lane closed,2023-12-26T16:33:46Z,15,7,59.3258272431,18.0043118815,0,12,2023-12-26T15:07:25Z,Feature
b08a661e3d63deedc5195f05aff9baf3,101,Stationary traffic,2023-12-26T16:35:46Z,15,6,59.3638676795,18.0146464328,3,12,2023-12-26T15:00:30Z,Feature
58b1b03a213de0820d45c90b968eb004,115,Slow traffic,2023-12-26T16:39:47Z,15,6,59.3310669089,18.0099498848,1,12,2023-12-26T15:09:00Z,Feature
2a83b948cd56a2108c868309cd5ab60b,500,Lane closed,2023-12-26T16:41:47Z,15,7,59.3491329485,18.1010779361,0,12,2023-12-26T15:01:15Z,Feature
cd251dc3b4521abff628d3190214eb89,101,Stationary traffic,2023-12-26T16:43:47Z,15,6,59.3311125275,18.1319903951,3,12,2023-12-26T15:25:00Z,Feature
edb8ce8a689f7fbbbe3d5080d6303437,101,Stationary traffic,2023-12-26T16:43:47Z,15,6,59.3442553651,18.0249259989,3,12,2023-12-26T15:40:00Z,Feature
f69586772a7357da6f4d33c12ea84ff3,115,Slow traffic,2023-12-26T16:47:47Z,15,6,59.2978812933,18.0946299057,1,12,2023-12-26T15:38:30Z,Feature
621a4b11964881709cd1f91239193385,101,Stationary traffic,2023-12-26T16:53:48Z,15,6,59.3639320477,18.0169893424,3,12,2023-12-26T15:33:30Z,Feature
094690e4b0f7950991f2f9192382dfea,101,Stationary traffic,2023-12-26T16:55:48Z,15,6,59.3706563357,18.008116595,3,12,2023-12-26T15:31:00Z,Feature
ac15f44ea5fefc4e350b1528158e4d8f,101,Stationary traffic,2023-12-26T16:55:48Z,15,6,59.3379011956,18.0574021856,3,12,2023-12-26T15:36:30Z,Feature
25ea3dece96052494bc4ab1b0613008a,101,Stationary traffic,2023-12-26T16:55:48Z,15,6,59.3137398454,18.0803404371,3,12,2023-12-26T15:36:30Z,Feature
c80df5ff4aa0e48cf2717ef47a427769,101,Stationary traffic,2023-12-26T16:59:48Z,15,6,59.3661663217,18.0070718746,3,12,2023-12-26T15:51:30Z,Feature
2299e6f938652035283c0ebb5a3d04e5,101,Stationary traffic,2023-12-26T17:13:50Z,16,6,59.3739836063,18.0002966146,3,12,2023-12-26T16:08:00Z,Feature
0ba3ba7f81364c033055b77d0047ff8e,122,Heavy traffic,2023-12-26T17:25:51Z,16,6,59.3845716243,18.0053203921,1,12,2023-12-26T16:22:00Z,Feature
660f17f3b77ccabf2005c996651ae169,108,Queuing traffic,2023-12-26T17:27:51Z,16,6,59.3385797741,18.0358586828,2,12,2023-12-26T16:21:00Z,Feature
65edb81caa9b5b1f701eead7ac35bb71,101,Stationary traffic,2023-12-26T17:31:52Z,16,6,59.3215826344,18.0677340548,3,12,2023-12-26T16:27:30Z,Feature
67ce3f49fe799ebfe1634108d28b47f2,101,Stationary traffic,2023-12-26T17:35:52Z,16,6,59.3726062862,18.0070933322,3,12,2023-12-26T16:32:30Z,Feature
0eafc644ebb5b61fb39f56b241dce146,101,Stationary traffic,2023-12-26T17:37:52Z,15,6,59.3449513815,18.0272823195,3,12,2023-12-26T15:40:30Z,Feature
7b1ca5fdebf329dfc196dadcf0fa74ff,122,Heavy traffic,2023-12-26T17:39:52Z,16,6,59.3302166469,18.0533185224,1,12,2023-12-26T16:19:30Z,Feature
eee760ba862f94878fca9fa69de3878c,701,Roadworks,2023-12-26T17:43:53Z,10,9,59.3134662922,18.0291451137,0,6,2023-06-27T10:00:00Z,Feature
e0023c58a15823629f0330048a02ed49,101,Stationary traffic,2023-12-26T17:45:53Z,16,6,59.2748236671,18.0488915364,3,12,2023-12-26T16:30:00Z,Feature
12a83cd82dede108c966a283c7ab973a,115,Slow traffic,2023-12-26T17:47:53Z,14,6,59.3291934141,18.0558679621,1,12,2023-12-26T14:29:30Z,Feature
4dc13def363edb4a636d1250382289b7,101,Stationary traffic,2023-12-26T17:47:53Z,16,6,59.307083944,18.0269886176,3,12,2023-12-26T16:18:00Z,Feature
953f24b402871c2d9570fd2c6c2e9670,101,Stationary traffic,2023-12-26T17:57:54Z,13,6,59.37237561,18.0035648863,3,12,2023-12-26T13:20:00Z,Feature
e467b00708179609b3fd301fd43cbab0,101,Stationary traffic,2023-12-26T17:59:54Z,16,6,59.3231959886,18.1376297395,3,12,2023-12-26T16:31:00Z,Feature
1f1229a6277658e0ae5ad1b39d2c2667,108,Queuing traffic,2023-12-26T18:01:54Z,16,6,59.3682758716,18.0029506604,2,12,2023-12-26T16:58:30Z,Feature
f3cf7f4c3a5cc21885cb260f4e1ec64a,122,Heavy traffic,2023-12-26T18:21:56Z,17,6,59.2978812933,18.0946299057,1,12,2023-12-26T17:17:00Z,Feature
c29d3586197fcde11457f1b4a1c160a7,108,Queuing traffic,2023-12-26T18:23:56Z,16,6,59.2644703784,18.0413116138,2,12,2023-12-26T16:55:30Z,Feature
2055cc5366b6a45ee1d4a6b52281d999,101,Stationary traffic,2023-12-26T18:27:57Z,17,6,59.3209617083,18.0695713679,3,12,2023-12-26T17:21:00Z,Feature
193e7887fb69dc8e50b09df4ca88d2f9,108,Queuing traffic,2023-12-26T18:33:57Z,17,6,59.2579847889,18.0816171686,2,12,2023-12-26T17:26:30Z,Feature
3c1c734f9190a7dcf7358468d86bb101,101,Stationary traffic,2023-12-26T18:37:57Z,17,6,59.3667550733,18.1342367451,3,12,2023-12-26T17:19:00Z,Feature
8d0fe1a96bed42b528a12b6d79155fb4,108,Queuing traffic,2023-12-26T18:49:58Z,17,6,59.3407510486,18.0423456053,2,12,2023-12-26T17:09:30Z,Feature
e210a3387e7fe85d0faeb19e4dc821e3,101,Stationary traffic,2023-12-26T18:51:58Z,17,6,59.3448655661,18.0271589379,3,12,2023-12-26T17:34:30Z,Feature
f88f286c37eebf21035cf86476c8b4d1,500,Lane closed,2023-12-26T18:53:58Z,17,7,59.3312721281,18.0101751904,0,12,2023-12-26T17:30:55Z,Feature
18ac96563352baf4061e3f57293f70fb,115,Slow traffic,2023-12-26T19:03:59Z,13,6,59.3402923818,18.0264561991,1,12,2023-12-26T13:17:00Z,Feature
c31ec1d2fac22fba270d84d75fc98667,101,Stationary traffic,2023-12-26T19:10:00Z,17,6,59.2867930435,18.0272018532,3,12,2023-12-26T17:39:30Z,Feature
61c563d5b7959a18d74835daaba6e284,101,Stationary traffic,2023-12-26T19:10:00Z,18,6,59.3207806758,18.0707501988,3,12,2023-12-26T18:02:00Z,Feature
20575ea856f786854ad078f6dd9ba70e,108,Queuing traffic,2023-12-26T19:26:01Z,18,6,59.3520887212,18.0843020599,2,12,2023-12-26T18:21:30Z,Feature
e747853130a24d7ff928b8cab6c228e8,101,Stationary traffic,2023-12-26T19:44:02Z,18,6,59.3181628026,18.0845488231,3,12,2023-12-26T18:30:30Z,Feature
5b9e803032452441791e9fe26f7be01c,115,Slow traffic,2023-12-26T19:44:02Z,18,6,59.3387299785,18.0298532168,1,12,2023-12-26T18:38:00Z,Feature
571129a158cd3baad865febbf6f7abdb,101,Stationary traffic,2023-12-26T20:04:04Z,18,6,59.3153666178,18.0991480868,3,12,2023-12-26T18:44:30Z,Feature
6ddd2ed2c80736038c1c5990c6e0858f,101,Stationary traffic,2023-12-26T20:12:04Z,18,6,59.3178892422,18.0870003621,3,12,2023-12-26T18:41:30Z,Feature
359e4e8270eecb0ea6535201572c0948,101,Stationary traffic,2023-12-26T20:12:04Z,19,6,59.3010530048,18.0154122035,3,12,2023-12-26T19:06:30Z,Feature
6ad86bf8c37ad83a4d0a25ea223e03b1,108,Queuing traffic,2023-12-26T20:18:05Z,18,6,59.3175780839,18.0894478779,2,12,2023-12-26T18:46:30Z,Feature
0fbf0586af3f9a6cdb12dd5bcbd7c757,115,Slow traffic,2023-12-26T20:34:06Z,19,6,59.307448721,18.0749626081,1,12,2023-12-26T19:25:30Z,Feature
33697b83337efdcbaec004bd2969acf1,101,Stationary traffic,2023-12-26T20:44:07Z,19,6,59.2993122718,18.0035246531,3,12,2023-12-26T19:40:30Z,Feature
5f41cf23d68693ae841420ac60a1b2be,101,Stationary traffic,2023-12-26T20:52:08Z,19,6,59.3092230062,18.0165467779,3,12,2023-12-26T19:37:30Z,Feature
4d6375a4c5623d43c3d70fa55b456964,101,Stationary traffic,2023-12-26T21:08:09Z,19,6,59.3607107115,18.0024356763,3,12,2023-12-26T19:53:30Z,Feature
adf88aab3dd7215403377b9f76c388c6,211,Broken down vehicle,2023-12-26T21:26:10Z,19,14,59.2780812425,18.0221418659,0,12,2023-12-26T19:26:27Z,Feature
045dd84974947ef802da06749e49c2a2,108,Queuing traffic,2023-12-26T21:26:10Z,20,6,59.3402628894,18.0323436479,2,12,2023-12-26T20:17:00Z,Feature
de17cb689a12b8592f49148adec3f9f7,201,Accident,2023-12-26T21:32:11Z,19,1,59.294743098,18.0347066741,0,12,2023-12-26T19:52:34Z,Feature
e081869cce9934f08d1f2ecca33dab7e,101,Stationary traffic,2023-12-26T21:50:12Z,20,6,59.3404171042,18.0507476251,3,12,2023-12-26T20:28:30Z,Feature
43fe3be9cb7131d692e37ea9cb467fb5,201,Accident,2023-12-26T21:52:13Z,20,1,59.3120420264,18.107800893,0,12,2023-12-26T20:44:00Z,Feature
31b0fcdc6b5c985258c135596902bf90,201,Accident,2023-12-26T21:54:13Z,20,1,59.3136285423,18.1048947196,0,12,2023-12-26T20:44:00Z,Feature
0e5cc02086ec038622f3007c66f4a4c4,115,Slow traffic,2023-12-27T10:04:46Z,8,6,59.3358761086,18.0654514949,1,12,2023-12-27T08:54:00Z,Feature
07d348b1ba7e4c72a48e8cceae2137c3,115,Slow traffic,2023-12-27T10:22:47Z,8,6,59.2719845591,18.014020137,1,12,2023-12-27T08:54:30Z,Feature
f8c25b5e039c337acd81ad427ad080ed,101,Stationary traffic,2023-12-27T10:22:47Z,9,6,59.3065032705,18.0124429981,3,12,2023-12-27T09:16:30Z,Feature
71ce1e5182809a4639007a9e3bffe1ec,101,Stationary traffic,2023-12-27T10:34:49Z,9,6,59.3009055008,18.0984399836,3,12,2023-12-27T09:30:00Z,Feature
e520da8b0a4ab1a18c8c585ce7a4d5d6,101,Stationary traffic,2023-12-27T10:36:49Z,9,6,59.2601761227,18.0576905231,3,12,2023-12-27T09:22:00Z,Feature
3b6c98d20f6b6cfa836d2578bc05f841,101,Stationary traffic,2023-12-27T10:42:49Z,9,6,59.3445530735,18.0579131465,3,12,2023-12-27T09:34:30Z,Feature
e78c13060c3cf5b6acdb1f0749a6f99c,101,Stationary traffic,2023-12-27T10:48:50Z,9,6,59.3509206547,18.1156637888,3,12,2023-12-27T09:41:00Z,Feature
af67a2b4a740a236276dc9e82115cf39,101,Stationary traffic,2023-12-27T10:50:50Z,9,6,59.3460819181,18.034974895,3,12,2023-12-27T09:22:00Z,Feature
5d83cbc528f0ebd0234835f5b11698a0,101,Stationary traffic,2023-12-27T10:50:50Z,9,6,59.3509165955,18.1187496702,3,12,2023-12-27T09:41:00Z,Feature
7cb99e6341dda9370f434db6106681d6,500,Lane closed,2023-12-27T10:52:50Z,9,7,59.344244638,18.0247999351,0,12,2023-12-27T09:04:35Z,Feature
106ac5ae73988c8d1ee1e64ca4e82461,101,Stationary traffic,2023-12-27T10:58:50Z,9,6,59.3471346843,18.0306350808,3,12,2023-12-27T09:55:00Z,Feature
6539bd835bbf912f7e68f9a70ff291b6,101,Stationary traffic,2023-12-27T11:02:51Z,9,6,59.3652181475,18.1352452557,3,12,2023-12-27T09:58:30Z,Feature
12a83cd82dede108c966a283c7ab973a,115,Slow traffic,2023-12-27T11:04:51Z,9,6,59.3326641656,18.05133637,1,12,2023-12-27T09:41:00Z,Feature
d01c7c7c02c72ce178de8f9191f2dcf3,101,Stationary traffic,2023-12-27T11:04:51Z,9,6,59.3477905152,18.1135676424,3,12,2023-12-27T09:59:00Z,Feature
dccf0aaaa255bdffd2348e817b599496,115,Slow traffic,2023-12-27T11:08:51Z,9,6,59.3450640351,18.0277798693,1,12,2023-12-27T09:19:30Z,Feature
a484c206817bbe4738fa3b0cd567137a,101,Stationary traffic,2023-12-27T11:20:52Z,10,6,59.2860769132,18.0463219802,3,12,2023-12-27T10:12:00Z,Feature
d8009c6a05ceb60031a9091afcc1a2ef,115,Slow traffic,2023-12-27T11:22:53Z,10,6,59.2937574038,18.0843369286,1,12,2023-12-27T10:11:00Z,Feature
3af3ad174900011d6b75f86d0e230325,101,Stationary traffic,2023-12-27T11:22:53Z,10,6,59.2961405264,18.0743926387,3,12,2023-12-27T10:15:00Z,Feature
5db63e0681b72883fb6dd86c48aac4c2,115,Slow traffic,2023-12-27T11:26:53Z,10,6,59.3359646398,18.0675838511,1,12,2023-12-27T10:19:30Z,Feature
de96608b097d892ac2d629e3a44dd0b5,108,Queuing traffic,2023-12-27T11:28:53Z,10,6,59.2866508718,18.0887867133,2,12,2023-12-27T10:21:00Z,Feature
25c2c60784f21cd63ea0f4491e6c0a21,115,Slow traffic,2023-12-27T11:30:53Z,10,6,59.296145919,18.0681068818,1,12,2023-12-27T10:26:00Z,Feature
51581b0ea792e71b5f04e8216f0fd408,101,Stationary traffic,2023-12-27T11:32:53Z,10,6,59.2784942893,18.0076901237,3,12,2023-12-27T10:27:30Z,Feature
4988c3e8f57852091e41c3d2c9d172bf,115,Slow traffic,2023-12-27T11:36:54Z,10,6,59.296153965,18.0487762014,1,12,2023-12-27T10:31:30Z,Feature
1f0d26e5fbec7e14a4116eca8b3a8f00,101,Stationary traffic,2023-12-27T11:46:55Z,10,6,59.3317441703,18.0847486477,3,12,2023-12-27T10:31:00Z,Feature
e2576504bb788c5454f5aac88d680c15,101,Stationary traffic,2023-12-27T11:48:55Z,10,6,59.3692494986,18.0041871588,3,12,2023-12-27T10:45:30Z,Feature
19706837892987d5ee9697b29a319468,101,Stationary traffic,2023-12-27T11:52:55Z,10,6,59.329684255,18.0740037183,3,12,2023-12-27T10:46:30Z,Feature
709a510d82fff5d8118c9f5193d3121f,101,Stationary traffic,2023-12-27T12:00:56Z,10,6,59.3326695523,18.0515107135,3,12,2023-12-27T10:55:00Z,Feature
288e96d022b928e04e27170a5a0abe26,101,Stationary traffic,2023-12-27T12:00:56Z,10,6,59.344550381,18.0763519923,3,12,2023-12-27T10:57:30Z,Feature
90afc819f4a90d9d7c307666787ee8d5,108,Queuing traffic,2023-12-27T12:02:56Z,10,6,59.3492013614,18.0424582581,2,12,2023-12-27T10:56:30Z,Feature
14edce1e116f8dc14a62bc1f401f39fb,101,Stationary traffic,2023-12-27T12:06:56Z,11,6,59.3469978928,18.1020690124,3,12,2023-12-27T11:01:30Z,Feature
4ca6dcd8d2e79f208fe53c6ec334f429,101,Stationary traffic,2023-12-27T12:08:57Z,10,6,59.2773556795,18.0928945164,3,12,2023-12-27T10:59:30Z,Feature
029912e78cce6228589938e84ac91f85,101,Stationary traffic,2023-12-27T12:08:57Z,11,6,59.3330276421,18.0774101238,3,12,2023-12-27T11:02:00Z,Feature
1c338f7f0e1c7c0701d5ca55d4b64e5b,115,Slow traffic,2023-12-27T12:08:57Z,11,6,59.2614837178,18.0999447028,1,12,2023-12-27T11:05:00Z,Feature
9e8e0550c90249effe984401b29adf85,115,Slow traffic,2023-12-27T12:12:57Z,11,6,59.3447743658,18.0193081121,1,12,2023-12-27T11:01:30Z,Feature
813dcc314eb756d102c25b564ea6d9a1,115,Slow traffic,2023-12-27T12:14:57Z,10,6,59.2961606415,18.0531710009,1,12,2023-12-27T10:43:30Z,Feature
06db02a58d6cac39c5058027a1ae4d86,115,Slow traffic,2023-12-27T12:14:57Z,11,6,59.2612154852,18.1103422861,1,12,2023-12-27T11:09:30Z,Feature
343055e43ae63b797231a32ccb8eb3e7,115,Slow traffic,2023-12-27T12:16:57Z,11,6,59.3455173383,18.0164408307,1,12,2023-12-27T11:12:00Z,Feature
adc7cd4a9d2168c2a0c7c96509c38eea,101,Stationary traffic,2023-12-27T12:16:57Z,11,6,59.3263864632,18.067890964,3,12,2023-12-27T11:13:30Z,Feature
49bc71b22186818b6b2131cc3e585b4a,101,Stationary traffic,2023-12-27T12:20:58Z,11,6,59.3288152309,18.0693085115,3,12,2023-12-27T11:13:30Z,Feature
fc97d797c21f4693d81748e72674854b,115,Slow traffic,2023-12-27T12:20:58Z,11,6,59.2978812933,18.0946299057,1,12,2023-12-27T11:17:00Z,Feature
1a3d132b6cde60da8d4d61909e521474,101,Stationary traffic,2023-12-27T12:22:58Z,11,6,59.2974642021,18.0310856919,3,12,2023-12-27T11:17:30Z,Feature
3b8a2df522066989e466af7d5ea86350,101,Stationary traffic,2023-12-27T12:24:58Z,11,6,59.3298961524,18.0595278363,3,12,2023-12-27T11:02:00Z,Feature
d5784206cf1714c327a3e8d87c938c88,101,Stationary traffic,2023-12-27T12:26:58Z,11,6,59.3420103311,18.0473613362,3,12,2023-12-27T11:19:30Z,Feature
9f20539253d3e29bbe95ce1ae8e911c6,115,Slow traffic,2023-12-27T12:32:59Z,11,6,59.296145919,18.0681068818,1,12,2023-12-27T11:17:30Z,Feature
dde1a61d7d302c6cb5ac1c0af75df30e,122,Heavy traffic,2023-12-27T12:32:59Z,11,6,59.2963698805,18.0562314014,1,12,2023-12-27T11:28:00Z,Feature
854e07badebe074780fad0d0b2da51a4,101,Stationary traffic,2023-12-27T12:34:59Z,11,6,59.259913278,18.055700324,3,12,2023-12-27T11:19:00Z,Feature
a43974bad77d5f0472599a7672eb7690,101,Stationary traffic,2023-12-27T12:34:59Z,11,6,59.3518862342,18.1069627027,3,12,2023-12-27T11:30:00Z,Feature
aba461076245bfe0678bed7a46b81506,101,Stationary traffic,2023-12-27T12:36:59Z,11,6,59.2974642021,18.0310856919,3,12,2023-12-27T11:32:00Z,Feature
d96341016519a6108683fb468959793c,101,Stationary traffic,2023-12-27T12:38:59Z,11,6,59.3328586444,18.071587048,3,12,2023-12-27T11:06:00Z,Feature
d557f3fadcee56ea45a8a8fde433badd,115,Slow traffic,2023-12-27T12:38:59Z,11,6,59.2961606415,18.0461744587,1,12,2023-12-27T11:33:00Z,Feature
871dc98ed52c19c8cab0ae8877eadde2,101,Stationary traffic,2023-12-27T12:38:59Z,11,6,59.3407899438,18.0601474266,3,12,2023-12-27T11:34:00Z,Feature
b61d388e1237d94fdb45c581c069091a,115,Slow traffic,2023-12-27T12:43:00Z,11,6,59.2963792532,18.0750417332,1,12,2023-12-27T11:38:30Z,Feature
f63093a0a105543d082eb002311dff09,101,Stationary traffic,2023-12-27T12:45:00Z,11,6,59.3124644572,18.0809841673,3,12,2023-12-27T11:35:00Z,Feature
d807f66921ba8c50e60a7bdde45c6398,101,Stationary traffic,2023-12-27T12:47:00Z,11,6,59.3236600179,18.0688498537,3,12,2023-12-27T11:24:00Z,Feature
8a2c90c591ef6ac270aa2e60052f5358,108,Queuing traffic,2023-12-27T12:47:00Z,11,6,59.3458365315,18.0628256123,2,12,2023-12-27T11:41:00Z,Feature
13e52ff1dba6c99141495960abdd9d9e,115,Slow traffic,2023-12-27T12:55:01Z,11,6,59.3402803284,18.0264709513,1,12,2023-12-27T11:31:30Z,Feature
a6cf30b55f8da3e9cf4012fd0149b8d1,101,Stationary traffic,2023-12-27T12:55:01Z,11,6,59.2780289155,18.006526045,3,12,2023-12-27T11:47:30Z,Feature
20ae268d46c8262cc59608930f6a2fcb,101,Stationary traffic,2023-12-27T12:55:01Z,11,6,59.3446684209,18.0268773059,3,12,2023-12-27T11:47:30Z,Feature
146c07ed50fe06c3f7ae8dd53b83d0ef,101,Stationary traffic,2023-12-27T12:59:01Z,11,6,59.3342185115,18.0712370197,3,12,2023-12-27T11:41:30Z,Feature
514fd9cb7a330167eaadaffd9f2582d9,101,Stationary traffic,2023-12-27T12:59:01Z,11,6,59.305907826,18.0102945487,3,12,2023-12-27T11:55:00Z,Feature
4bf58b463c4aebe580be8adf6fb6c581,108,Queuing traffic,2023-12-27T13:01:01Z,11,6,59.3340321203,18.0678292732,2,12,2023-12-27T11:47:00Z,Feature
a367df5280693122634eb2f98969f8bd,101,Stationary traffic,2023-12-27T13:01:01Z,11,6,59.344550381,18.0763519923,3,12,2023-12-27T11:57:30Z,Feature
2cb40f527624d360262181661aa45ba8,101,Stationary traffic,2023-12-27T13:01:01Z,11,6,59.3519573334,18.077078871,3,12,2023-12-27T11:57:30Z,Feature
e1a0255ee58dd6b80ed4ac4f5050dc36,101,Stationary traffic,2023-12-27T13:01:01Z,11,6,59.3108336957,18.1070324402,3,12,2023-12-27T11:56:30Z,Feature
03c6616786e1d1eaab2e1a6991fbf121,500,Lane closed,2023-12-27T13:03:01Z,11,7,59.2653447744,18.0979679148,0,12,2023-12-27T11:19:20Z,Feature
6c8da515fffb34b920899d5f7990f0bf,108,Queuing traffic,2023-12-27T13:09:02Z,12,6,59.3342117997,18.0710237841,2,12,2023-12-27T12:02:30Z,Feature
